repo_url,description,readme
https://github.com/datosgobar/presentacion-type-checking-python,"Una nueva forma de tener type checking en python (PEP 484), usando una notación vieja (PEP 3107) - PyConAR 2016.","b""# presentacion-type-checking-python\n\nUna nueva forma de tener type checking en python (PEP 484), usando una notaci\xc3\xb3n vieja (PEP 3107) - PyConAR 2016. \n\n<!-- START doctoc generated TOC please keep comment here to allow auto update -->\n<!-- DON'T EDIT THIS SECTION, INSTEAD RE-RUN doctoc TO UPDATE -->\n## Indice\n\n- \n- \n- \n- \n- \n\n\n\n## Outline\n\n1. Function Annotations - PEP 3107 (2006)\n2. Type Hints - PEP 484 (2014)\n3. Librer\xc3\xadas de terceros para hacer type checking\n    *  en Python 3\n    *  en Python 2\n    *  en Python 3 (con Jupyter)\n4. Tipos m\xc3\xa1s complejos\n\n## Ejemplos\n\n* foo_py2.py: Ejemplo de type checking para correr con  en Python 2 ()\n* foo_py3.py: Ejemplo de type checking para correr con  en Python 3 ()\n* Funciones anotadas (python 3).ipynb: Ejemplo para correr en jupyter con .\n\n## Referencias\n\nNota: varios ejemplos de la presentaci\xc3\xb3n fueron tomados de las referencias.\n\n* : Esta PEP introduce una sintaxis para a\xc3\xb1adir anotaciones de metadata arbitrarias a funciones de Python.\n* : Esta PEP introduce un m\xc3\xb3dulo provisional que define est\xc3\xa1ndares y herramientas para implementar el chequeo de tipado en funciones de python usando la sintaxis propuesta en PEP 3107 para anotar funciones.\n\n## Herramientas usadas en la presentaci\xc3\xb3n\n\n* . Se escribe en Markdown y renderiza en html.\n\n## Duraci\xc3\xb3n recomendada\n\n5 minutos\n"""
https://github.com/khwilson/pydata2014,Materials for PyData2014,"b""PyData2014 Materials\n====================\n\nThese are supplementary materials for my talk on Determining Skill Levels\nat PyData2NYC 2014.\n\nFootball\n--------\n\nThe football package parses and manipulates\n* cfb2013lines.csv\n* conferences.csv\n\n is a csv of the winners and losers of all college\nfootball games in 2013.\n\n is just a mapping from team to an abbreviation of their\nconference name (sorry for any inconsistencies; 2013 data is hard to get at\nstrangely).\n\nThe package itself has three main modules:\n*  for manipulating the data\n*  for doing Elo's method on this data\n*  for producing a win/lose directed dot graph, which you should\n  compile with .\n\nTo use , simply run .\n\nTo use , see the example in .\n\nIRT\n---\n\nThe IRT package contains a simple implementation of 1PL IRT with normal priors.\nIt contains a  function that allows you build data sets, and then\na  function which you can use with  to\nlearn the latent parameters.\n\nFor an example of usage, see .\n\nTools\n-----\n\nI've also included some tools for doing finite-difference tests of jacobians\nand hessians. Doing finite-difference tests is critical for testing whether\nor not your fast implementations of these functions actually match your\nobjective. If they do not, then you're going to quickly get in trouble with\nline search algorithms.\n\nExercises\n---------\n\nSince this was an intermediate talk, I guess I can assign people who come here\nexercises:\n\n1. Here's a simple one. Fork this repo and add the gradients and\n   hessians of the elo and irt objectives to the packages. No credit if you do\n   not test these functions, which you can do with the finite-difference tests\n   available in the  package.\n\n2. Then play around with the tools. Find other data sets or simulate larger\n   data sets. When do the tools break? What assumptions might break down?\n\n3. Be the BCS! Add priors to Elo's method to get your favorite team to the top.\n   Some simple ones you could try are:\n   - Put a normal prior centered at 1.0 on your favorite team's skill and a\n     prior centered at 0.0 for everyone else's. What happens (especially, what\n     happens to their conference)?\n   - Put a prior on a whole conference. What happens?\n   - Put a nondiagonal prior on the teams. For instance, try putting a prior\n     on every conference that the skills across the conference will be\n     normally distributed. How would you do that? Why might you think that's\n     a reasonable prior?\n\nLicense\n-------\n\nEverything in this repository is licensed under the Apache 2.0 license.\n"""
https://github.com/ricardodeazambuja/IJCNN2017,Short-Term Plasticity in a Liquid State Machine Biomimetic Robot Arm Controller,"b""# Experiments used for the paper ~~accepted for~~ presented at \n# Short-Term Plasticity in a Liquid State Machine Biomimetic Robot Arm Controller\n\n## Abstract:\nBiological neural networks are able to control limbs in different scenarios, with high precision and robustness. As neural networks in living beings communicate through spikes, modern neuromorphic systems try to mimic them making use of spike-based neuron models. Liquid State Machines (LSM), a special type of Reservoir Computing system made of spiking units, when it was first introduced, had plasticity on an external layer and also through Short-Term Plasticity (STP) within the reservoir itself. However, most neuromorphic hardware currently available does not implement both Short-Term Depression and Facilitation and some of them don't support STP at all. In this work we test the impact of STP in an experimental way using a 2 degrees of freedom simulated robotic arm controlled by an LSM. Four trajectories are learned and their reproduction analysed with Dynamic Time Warping accumulated cost as the benchmark. The results from two different set-ups showed the use of STP in the reservoir was not computationally cost-effective for this particular robotic task.\n\n\n1) \n\n2) \n\n3) \n\n4) \n\n5) Testing:\n- \n- \n- \n- \n\n\n## OBS:  \n- \n- \n- \n- \n- \n- \n\n## Preprint version:  \n- \n\n## Bibtex citation:\nhttps://github.com/ricardodeazambuja/IJCNN2017/blob/master/de_azambuja_stp_2017.bib\n\n## Final IEEE Xplore version:  \nhttp://ieeexplore.ieee.org/document/7966283/\n\n## Related works:\n- \n- \n- \n- \n\n\n\n"""
https://github.com/cvetakg/Traffic_Sign_Classifier_Jelena,Traffic_Sign_Classifier,b'# Traffic_Sign_Classifier_Jelena\n\nThis project is part of SDCND program - Term1\n'
https://github.com/eduDorus/udacity_dl_project_4,Language Translation,b'# udacity_dl_project_4\nLanguage Translation\n'
https://github.com/lorenzomartino86/titanic-survival,A sample machine learning predictor for Kaggle competitions startup,b'# titanic-survival\nA sample machine learning predictor for Kaggle competitions startup\n'
https://github.com/jbrambleDC/datachallenge,This is our data challenge. Used to asses how potential interns technical skills are.,"b'# Data Challenge\nThis is Cava Grills data challenge. Used to asses how potential interns technical skills are.\nIf you so choose, please complete the excersies and email us if you are interested in the position. \n\n## Data Interns\nIf you are applying for the Data Intern position, please complete the first part. Please submit all code, or direct us to the github repo you used to produce the results.\n\n## Business Intelligence\nIf you are applying for the BI position, please use SQL,MYSQL or any RDMS to query the first set. You are not required to do any plotting or further analysis. Simple summary statistics (counts,sums,averages) are required, and please demonstrate some advanced SQL.\n\n## Data Scientist\nIf you are applying for the DS position, please complete the entire excercise.\n'"
https://github.com/nishalad95/Langevin-Monte-Carlo,Statistical simulation of Brownian Motion using the Langevin Monte Carlo Markov Chain algorithm for a particle under the influence of a drift function. ,b'# Langevin-Monte-Carlo\nStatistical simulation of Brownian Motion using the Langevin Monte Carlo Markov Chain algorithm for a particle under the influence of a drift function. \n\nCurrently in progress!\n'
https://github.com/avtomato/netology-homework,:snake: Netology python course homeworks ,b' \n'
https://github.com/petethemeat/quora-competition,Repository for our final Data Science project,b'# quora-competition\nRepository for our final Data Science project\n'
https://github.com/tomlouden/SPIDERMAN-paper,The first spiderman paper,b'to sync overleaf version with master: git push overleaf master\nto sync master version with overleaf: git pull overleaf master\n\nsimple!\n'
https://github.com/wesleybeckner/wesleybeckner.github.io,wesley's github website,"b'## Phantom for Jekyll\n\nA minimalist, responsive portfolio theme for  with Bootstrap.\n\n\n\n.\n\n## Fancy using it for your own site?\n\nHere are some steps to get you started:\n\n1. Clone this repo and cd into the directory:\n\n  \n\n2. Run:\n\n  \n\n  You may need to append your commands with  if youre getting a permissions error.\n\n  _Dont have Jekyll yet? [Get http://127.0.0.1:4000_config.ymlnav_itemnav_enable_config.yml/_includes/contact-modal.html_config.yml`. You can add the pagination to other layouts with:\n\n\n\nRead more about the .\n\n## Credit\n\n* Bootstrap, http://getbootstrap.com/, (C) 2011 - 2016 Twitter, Inc., \n\n* Wow, https://github.com/matthieua/WOW, (C) 2014 - 2016 Matthieu Aussaguel\n, \n\n* Animate.css, https://github.com/daneden/animate.css, (C) 2016 Daniel Eden, \n'"
https://github.com/dustin-anthc/CCHRC,A repository of notebooks that we use for data analysis,b'# CCHRC\nA repository of notebooks that we use for data analysis\n'
https://github.com/pattrickmiller/udacity,Udacity Projects,"b'""# udacity"" \n'"
https://github.com/badphysics/velocity_selector,velocity selector for university physics II at RIT,b'# velocity_selector\nvelocity selector for university physics II at RIT\n\nThis is to supplement the Velocity Selector activity in University Physics II at Rochester Insititue of Technology\n'
https://github.com/llSourcell/The_evolution_of_gradient_descent,"This is the code for ""The Evolution of Gradient Descent"" by Siraj Raval on Youtube","b'# The_evolution_of_gradient_descent\n\nThis is the code for ""The Evolution of Gradient Descent"" by Siraj Raval on Youtube\n\n## Coding Challenge - Due Date, Thursday June 8th at 12 PM PST\n\nThis weeks coding challenge is to write out the  optimization strategy from scratch. In the process youll learn about all the other gradient descent variants and why Adam works so well. Bonus points if you add a visual element to it by plotting it in a Jupyter notebook. Good luck!\n\n## Overview\n\nThis is the code for  videon on Youtube by Siraj Raval. In the video, we go over the different optimizer options that Tensorflow gives us. Under the hood, they are all variants of gradient descent.\n\n## Dependencies\n\n* matplotlib\n* pyplot\n* numpy\n\ninstall missing dependencies with \n\n## Usage\n\nRun  to see the code that compares gradient descent to stochastic gradient descent run in the browser. Ive also got 2 seperate python files, one for adadelta and one for the nesterov method. Run those straight from terminal with the python command. \n\n## Credits\n\nThe credits for this code go to  and . Ive merely created a wrapper to get people started. \n\n'"
https://github.com/Davin-IBM/Proof-of-Technology,Proofs of Technology (PoT) are to determine feasible solutions to technical problems.,"b""# Proof-of-Technology\n\nProofs of Technology (PoT) are to determine feasible solutions to technical problems.\n\n## Contents:\n\n1. \n"""
https://github.com/ledrui/Advanced-Lane-Lines-detection,Detecting road lane using advanced Computer Vision techniques ,"b'## Advanced Lane Finding\n\n\n\nIn this project, your goal is to write a software pipeline to identify the lane boundaries in a video, but the main output or product we want you to create is a detailed writeup of the project.  Check out the  for this project and use it as a starting point for creating your own writeup.  \n\nCreating a great writeup:\n---\nA great writeup should include the rubric points as well as your description of how you addressed each point.  You should include a detailed description of the code used in each step (with line-number references and code snippets where necessary), and links to other supporting documents or external references.  You should include images in your writeup to demonstrate how your code works with examples.  \n\nAll that said, please be concise!  Were not looking for you to write a book here, just a brief description of how you passed each rubric point, and references to the relevant code :). \n\nYoure not required to use markdown for your writeup.  If you use another method please just submit a pdf of your writeup.\n\nThe Project\n---\n\nThe goals / steps of this project are the following:\n\n* Compute the camera calibration matrix and distortion coefficients given a set of chessboard images.\n* Apply a distortion correction to raw images.\n* Use color transforms, gradients, etc., to create a thresholded binary image.\n* Apply a perspective transform to rectify binary image (""birds-eye view"").\n* Detect lane pixels and fit to find the lane boundary.\n* Determine the curvature of the lane and vehicle position with respect to center.\n* Warp the detected lane boundaries back onto the original image.\n* Output visual display of the lane boundaries and numerical estimation of lane curvature and vehicle position.\n\nThe images for camera calibration are stored in the folder called .  The images in  are for testing your pipeline on single frames.  If you want to extract more test images from the videos, you can simply use an image writing method like , i.e., you can read the video in frame by frame as usual, and for frames you want to save for later you can write to an image file.  \n\nTo help the reviewer examine your work, please save examples of the output from each stage of your pipeline in the folder called , and include a description in your writeup for the project of what each image shows.    The video called  is the video your pipeline should work well on.  \n\nThe  video is an extra (and optional) challenge for you if you want to test your pipeline under somewhat trickier conditions.  The  video is another optional challenge and is brutal!\n\nIf youre feeling ambitious (again, totally optional though), dont stop there!  We encourage you to go out and take video of your own, calibrate your camera and show us how you would implement this project from scratch!\n'"
https://github.com/ishantiw/customer_insights,Customer Insights,"b'\n     ,-----.,--.                  ,--. ,---.   ,--.,------.  ,------.\n      .--./|  | ,---. ,--.,--. ,-|  || o     |  ||  .-.   |  .---\n    |  |    |  || .-. ||  ||  | .-. |--, \n      --|  | -      ---.\n     -- ----  --    ------- socket.ioexpressserver.js` and start the app by clicking on the ""Run"" button in the top menu.\n\n2) Alternatively you can launch the app from the Terminal:\n\n    $ node server.js\n\nOnce the server is running, open the project in the shape of https://projectname-username.c9users.io/. As you enter your name, watch the Users list (on the left) update. Once you press Enter or Send, the message is shared with all connected clients.\n'"
https://github.com/gacafe/vala_tc,Introduction to Python for Librarians,b'# vala_tc\n\n\n'
https://github.com/Yurlungur/spectral-methods-demo,A Demonstration of Spectral Methods in Python,b'spectral-methods-demo\n=====================\nAuthor: Jonah Miller \n\nA Demonstration of Spectral Methods in Python\n'
https://github.com/jfnavarro21/Python,"Work in numpy and pandas, plus simple coding algorithms",b'Use to run ipython notebook from anywhere \n- /c/Python27/Scripts/./ipython notebook\n\n'
https://github.com/russodanielp/sbv,sbv Challenge,b'# svb IMPROVER SysTox Challenge\n\n'
https://github.com/sophienchu/tutorials,trying to learn python,b'# tutorials\ntrying to learn python\n\ndoing several tutorials to learn python\n'
https://github.com/lexieheinle/jour407homework,Agate-analyzed data for data journalism class,"b'#JOUR 407 Homework\n\nThis repository contains my homework for JOUR 407 Data Journalism class taught by Matt Waite at the University of Nebraska-Lincoln. The majority of the files involve data analysis by agate and documentation via Jupyter.\n\n##Contents\n###\nThis folder contains a dirty data set of [leaking underground storage tanks] (http://www.deq.state.ne.us/lustsurf.nsf/pages/sssi ""NDEQ lust database"") from the Nebraska Department of Environmental Quality. I used [OpenRefine] (http://openrefine.org) to normalize the data before finding the top 20 owners using Agate.\n\n###\nThis folder looked at data from the University of Nebraska-Lincoln Police Department. By using Agates group_by and count functions, inconsistent locations and buildings were revealed. Additionally, outliers in stolen and damaged amounts were found using agate-stats.\n\n###\nFrom Nebraska school data, I calculated the percent change in free &amp; reduced lunch and enrollment from 2013 to 2015. This assignment required joining agate tables and creating custom functions to round decimals.\n\n###\nUsing  a Python data visualization based on , I constructed three different chart styles of the top 10 Nebraska counties for mountain lion sightings.\n\n###\nFrom the political ads database, I attempted to split the events by subjects to see which ads/candidates are most likely to use certain ones. However, this quest wasnt successful due to program limitations.\n\n###\nUsing  from the Nebraska Secretary of State, I analyzed the changes in the states political party distribution from 2000 to 2014. From my analysis, I found that if the current growth trend of the independent party continues, it would overtake the Democratic party by 2020.\n\nTo find the partys distributions, I had to write custom functions to calculate the correct percents. The percent change was calculated using agate functions. Estimating the future growth was based on the instructions in  and required defining new functions.\n\n###\nTo gather the data for this story, I had to request records from the E911 departments in both  and . I looked at each states E911 fund, which is funded by surcharges on cellphones. In the article, I explored how emergency services adapted to cover cellphones and the future plans.\n\n###\nUsing irrigated acres data from the  in United States Department of Agriculture and registered groundwater well data from , I built an Agate custom computation to find whether a well was active during a given year. Next, I found the number of active wells for each county and also listed the number of irrigated acres. Currently, the complied information is saved in the .\n\n###\nI grabbed different climate-related statistics from the  for use in an in-depth story on Nebraska climate. Those statistics include the frost season lengths, mean temperatures, and snowfall sums. I also had to build a  to grab the monthly Lincoln temperatures from the  and how they compare to 30-year normals.\n\n###\nUsing the US Census  from 2012 and 2007, I looked at how the distribution of businesses that are equally owned and operated by both spouses has changed. Several industries including utilities have significantly dropped perhaps due to the Great Recession effects.\n\n###\nFrom the , I grabbed all events from January 1950 to 2016. To grab only Nebraska events from the plethora of files, I wrote a quick Python  and looked into how each storm event has increased/decreased over the years.\n\n###\nFrom a  that used the , I used QGIS to join those scores to a United States map. The  shows the lower scoring counties in dark brown or lighter yellow, and the higher ranking in either dark teal or a lighter one.\n'"
https://github.com/jkroso/HTTP.jl,An HTTP client and server for Julia,b'# HTTP.jl\n\nA client and server side implementation of HTTP for Julia.\n\nTo use it you will need the  module system.\nTo test it you will need Docker and \n'
https://github.com/thedanschmidt/unsupervised-stock-features,"My final project for Professor Gu's Mathematics of Big Data class, Fall 2016 Harvey Mudd College.","b'unsupervised-stock-features\n==============================\n\nUnsupervised learning of stock maret price features. Dan Schmidts final project, Big Data 2016 HMC Gu.\n\nProject Organization\n------------\n\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 LICENSE\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 Makefile           <- Makefile with commands like  or \n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 README.md          <- The top-level README for developers using this project.\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 data\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 external       <- Data from third party sources.\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 interim        <- Intermediate data that has been transformed.\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 processed      <- The final, canonical data sets for modeling.\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 raw            <- The original, immutable data dump.\n    \xe2\x94\x82\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 docs               <- A default Sphinx project; see sphinx-doc.org for details\n    \xe2\x94\x82\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 models             <- Trained and serialized models, model predictions, or model summaries\n    \xe2\x94\x82\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 notebooks          <- Jupyter notebooks. Naming convention is a number (for ordering),\n    \xe2\x94\x82                         the creators initials, and a short  delimited description, e.g.\n    \xe2\x94\x82                         .\n    \xe2\x94\x82\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 references         <- Data dictionaries, manuals, and all other explanatory materials.\n    \xe2\x94\x82\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 reports            <- Generated analysis as HTML, PDF, LaTeX, etc.\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 figures        <- Generated graphics and figures to be used in reporting\n    \xe2\x94\x82\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 requirements.txt   <- The requirements file for reproducing the analysis environment, e.g.\n    \xe2\x94\x82                         generated with \n    \xe2\x94\x82\n    \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 src                <- Source code for use in this project.\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 init.py    <- Makes src a Python module\n    \xe2\x94\x82   \xe2\x94\x82\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 data           <- Scripts to download or generate data\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 make_dataset.py\n    \xe2\x94\x82   \xe2\x94\x82\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 features       <- Scripts to turn raw data into features for modeling\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 build_features.py\n    \xe2\x94\x82   \xe2\x94\x82\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 models         <- Scripts to train models and then use trained models to make\n    \xe2\x94\x82   \xe2\x94\x82   \xe2\x94\x82                 predictions\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 predict_model.py\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 train_model.py\n    \xe2\x94\x82   \xe2\x94\x82\n    \xe2\x94\x82\xc2\xa0\xc2\xa0 \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 visualization  <- Scripts to create exploratory and results oriented visualizations\n    \xe2\x94\x82\xc2\xa0\xc2\xa0     \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 visualize.py\n    \xe2\x94\x82\n    \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 tox.ini            <- tox file with settings for running tox; see tox.testrun.org\n\n\n--------\n\nProject based on the cookiecutter data science project template. #cookiecutterdatascience\n'"
https://github.com/streety/djangodistrict-geoviews-bokeh-intro,Lightning talk given at the django district January 2017 new tech event on geoviews and bokeh,b'# djangodistrict-geoviews-bokeh-intro\n\n## Lightning talk given at the django district January 2017 new tech event on geoviews and bokeh\n\n'
https://github.com/anxingle/ctc_example,CTC tutorial of OCR recognition(tensorflow0.9),b'# ctc_example\ncopy from  \n## one layer LSTM to classify mnist data Set      \nhere is the network struct:      \n         \n               \n## we can use CTC to recognition OCR \n'
https://github.com/cessor/showmanship,A small presentation framework. You don't need PowerPoint. ,"b""# showmanship\nA small presentation framework. You don't need PowerPoint. \n"""
https://github.com/rpicatoste/carnd-term1-project2-traffic-sign-classifier,"Self-Driving Car Nanodegree Project 2, a traffic sign classifier","b'## Project: Build a Traffic Sign Recognition Program\n\nThe project repo has:\n\n* The jupyter notebook, that can be run cell by cell to obtain the results.\n* An html version of the notebook with the code run already and the results obtained.\n* The required writeup as markdown file, explaining how the different rubric points were addresses.\n* The python files with the code for the whole project.\n* A folder with images required for the writeup.\n* The csv file with the sign names, required to run the code.\n\nNOTE: The pickled data given for the project is not included and can be downloaded from .'"
https://github.com/LukasMosser/Jupetro,A collection of oil&gas related Jupyter notebooks,b'# Jupetro\nA collection of oil&amp;gas related Jupyter notebooks\n\nTo start an interactive session of this repository click here: \n\n## License\nAll notebooks are published under the GPL3 license.\n\nCreated by Lukas Mosser 2016.'
https://github.com/oist/TQM-demostrations,things that I might want to share with others in TQM,b'# TQM-demostrations\nthings that I might want to share with others in TQM\n'
https://github.com/abhshkdz/neural-vqa-attention,:question: Attention-based Visual Question Answering in Torch,"b""# neural-vqa-attention\n\nTorch implementation of an attention-based visual question answering model ([Stacked Attention Networks for Image Question Answering, Yang et al., CVPR16][1]).\n\n\n\n1. \n    1. \n    2. \n    3. \n2. \n    1. \n    2. \n3. \n\nIntuitively, the model looks at an image, reads a question, and comes up with an answer to the question and a heatmap of where it looked in the image to answer it.\n\nThe model/code also supports referring back to the image multiple times ([Stacked Attention][1]) before producing the answer. This is supported via a  parameter in the code (default = 1).\n\nNOTE: This is NOT a state-of-the-art model. Refer to [MCB][7], [MLB][8] or [HieCoAtt][9] for that.\nThis is a simple, somewhat interpretable model that gets decent accuracies and produces .\nThe code was written about ~1 year ago as part of [VQA-HAT][12], and I'd meant to release it earlier, but couldn't get around to cleaning things up.\n\nIf you just want to run the model on your own images, download links to pretrained models are given below.\n\n## Train your own network\n\n### Preprocess VQA dataset\n\nPass  as  to train on  and evaluate on , and  to train on + and evaluate on .\n\n\n\n\n### Extract image features\n\nSince we don't finetune the CNN, training is significantly faster if image features are pre-extracted. We use image features from VGG-19. The model can be downloaded and features extracted using:\n\n\n\n### Training\n\n\n\n## Use a pretrained model\n\n### Pretrained models and data files\n\nAll files available for download [here][10].\n\n- : model pretrained on + with 1 attention layer (SAN-1)\n- : model pretrained on + with 2 attention layers (SAN-2)\n- : vocabulary file for training on , evaluating on \n- : vocabulary file for training on +, evaluating on \n- : QA features for training on , evaluating on \n- : QA features for training on +, evaluating on \n-  & : image features for training on , evaluating on \n-  & : image features for training on +, evaluating on \n\n### Running evaluation\n\n\n\nThis will generate a JSON file containing question ids and predicted answers. To compute accuracy on , use [VQA Evaluation Tools][13]. For , submit to [VQA evaluation server on EvalAI][14].\n\n## Results\n\nFormat: sets of 3 columns, col 1 shows original image, 2 shows 'attention' heatmap of where the model looks, 3 shows image overlaid with attention. Input question and answer predicted by model are shown below examples.\n\n\nMore results available [here][3].\n\n### Quantitative Results\n\nTrained on  for  accuracies, and trained on + for  accuracies.\n\n#### VQA v2.0\n\n| Method                | val     | test    |\n| ------                | ---     | ----    |\n| SAN-1                 | 53.15   | 55.28   |\n| SAN-2                 | 52.82   | -       |\n| [d-LSTM + n-I][4]     | 51.62   | 54.22   |\n| [HieCoAtt][9]         | 54.57   | -       |\n| [MCB][7]              | 59.14   | -       |\n\n#### VQA v1.0\n\n| Method                | test-std    |\n| ------                | --------    |\n| SAN-1                 | 59.87       |\n| SAN-2                 | 59.59       |\n| [d-LSTM + n-I][4]     | 58.16       |\n| [HieCoAtt][9]         | 62.10       |\n| [MCB][7]              | 65.40       |\n\n## References\n\n- [Stacked Attention Networks for Image Question Answering][1], Yang et al., CVPR16\n- [Making the V in VQA Matter: Elevating the Role of Image Understanding in Visual Question Answering][11], Goyal and Khot et al., CVPR17\n- [VQA: Visual Question Answering][6], Antol et al., ICCV15\n\n\n## Acknowledgements\n\n- Data preprocessing script borrowed from [VT-vision-lab/VQA_LSTM_CNN][4]\n\n## License\n\n[MIT][2]\n\n\n[1]: https://arxiv.org/abs/1511.02274\n[2]: https://abhshkdz.mit-license.org/\n[3]: https://computing.ece.vt.edu/~abhshkdz/neural-vqa-attention/figures/\n[4]: https://github.com/VT-vision-lab/VQA_LSTM_CNN\n[5]: http://visualqa.org/download.html\n[6]: http://arxiv.org/abs/1505.00468\n[7]: https://github.com/akirafukui/vqa-mcb\n[8]: https://github.com/jnhwkim/MulLowBiVQA\n[9]: https://github.com/jiasenlu/HieCoAttenVQA\n[10]: https://computing.ece.vt.edu/~abhshkdz/neural-vqa-attention/pretrained/\n[11]: https://arxiv.org/abs/1612.00837\n[12]: https://computing.ece.vt.edu/~abhshkdz/vqa-hat/\n[13]: https://github.com/VT-vision-lab/VQA\n[14]: https://evalai.cloudcv.org/featured-challenges/1/overview\n"""
https://github.com/mutaihillary/Mytodo_app,"Todo App built using Flask, SQLAlchemy and intergrate with login API","b'# Flask TODOapp\n\nThe example TODOapp developed using Flask, Vertabelo, SQLAlchemy and html ,css. \nThe initial version is deployed to Heroku: http://flask-todoapp.herokuapp.com/.\n\n\n'"
https://github.com/codrut3/Kaggle-notebooks,"A collection of my Jupyter notebooks, created while analyzing data during Kaggle competitions.","b'# Kaggle-notebooks\nA collection of my Jupyter notebooks, created while analyzing data during Kaggle competitions.\n'"
